I
1100 Version - data from several charts, build 20200415, metadata FixXP1101. Copyright c 2020, Kasluk24

-00.00000000 -000.00000000 XXXXX XXXX XX 0000000

 52.25361111  004.64527778 EH616 EHAM E
 52.20916667  004.46250000 EH613 EHAM E
 52.34777778  004.63777778 AM101 EHAM E
 52.26277778  004.41777778 AM102 EHAM E
 52.21750000  004.46444444 AM103 EHAM E
 52.35833333  004.91805556 AM104 EHAM E
 52.39805556  005.02250000 AM105 EHAM E
 52.35444444  004.43750000 EH641 EHAM E
 52.30750000  004.58111111 EH642 EHAM E
 52.30305556  004.50000000 EH643 EHAM E
 52.31444444  004.70833333 EH662 EHAM E
 52.51916667  004.75722222 EH623 EHAM E
 52.48611111  004.75416667 EH625 EHAM E
 52.39805556  004.74583333 EH626 EHAM E
 52.43388889  004.74944444 EH630 EHAM E
 52.40361111  004.88111111 AM120 EHAM E
 52.50611111  004.89138889 AM121 EHAM E
 52.50916667  004.80333333 AM122 EHAM E
 52.11166667  004.72000000 AM123 EHAM E
 52.51250000  004.72555556 EH620 EHAM E
 52.46277778  004.72111111 EH621 EHAM E
 52.42666667  004.71777778 EH622 EHAM E
 52.35277778  004.54861111 EH624 EHAM E
 52.51972222  004.62805556 EH644 EHAM E
 52.58944444  004.83722222 EH604 EHAM E
 52.58388889  004.64694444 EH607 EHAM E
 52.53944444  004.72805556 EH608 EHAM E
 52.51250000  004.72805556 EH645 EHAM E
 52.46277778  004.72194444 EH646 EHAM E
 52.38250000  004.71194444 EH647 EHAM E
 52.53111111  004.98916667 EH648 EHAM E
 52.46777778  005.02416667 EH649 EHAM E
 52.43027778  004.97027778 EH650 EHAM E
 52.36416667  004.87472222 EH651 EHAM E
 52.32916667  004.82444444 EH652 EHAM E
 52.59083333  005.01750000 EH409 EHAM E
 52.46805556  005.02472222 EH410 EHAM E
 52.39111111  004.91361111 EH661 EHAM E
 52.46527778  004.97416667 EH671 EHAM E
 52.43722222  005.02638889 EH672 EHAM E
 52.13388889  004.90944444 EH675 EHAM E
 52.32833333  004.85055556 EH654 EHAM E
 52.33055556  004.93361111 EH655 EHAM E
 52.40138889  004.77583333 AM140 EHAM E
 52.46944444  004.95472222 AM141 EHAM E
 52.42361111  005.00138889 AM142 EHAM E
 52.35861111  004.91888889 AM143 EHAM E
 52.18944444  004.47888889 AM144 EHAM E
 52.32666667  005.04527778 EH615 EHAM E
 52.32388889  004.96388889 EH639 EHAM E
 52.32194444  004.90527778 EH640 EHAM E
 52.25083333  005.02027778 EH804 EHAM E
 52.32722222  004.96361111 EH656 EHAM E
 52.15361111  004.72388889 EH618 EHAM E
 52.20333333  004.72833333 EH632 EHAM E
 52.23944444  004.73166667 EH633 EHAM E
 52.13305556  004.59222222 EH657 EHAM E
 52.20444444  004.71333333 EH658 EHAM E
 52.15527778  004.69944444 EH659 EHAM E
 52.28166667  004.73527778 EH660 EHAM E
 52.10305556  004.76000000 EH619 EHAM E
 52.13638889  004.76305556 EH634 EHAM E
 52.22444444  004.77111111 EH635 EHAM E
 52.18833333  004.76777778 EH636 EHAM E
 52.37333333  004.78500000 EH637 EHAM E
 52.22500000  004.90500000 AM160 EHAM E
 52.10666667  004.89388889 AM161 EHAM E
 52.10972222  004.80722222 AM162 EHAM E
 52.50500000  004.79750000 AM163 EHAM E
 
 47.12500000  007.56380556 BELAR LSZB L
 47.09366667  007.36600000 LARDO LSZB L
 47.05055556  007.49500000 ZB505 LSZB L
 46.96111111  007.59777778 ZB520 LSZB L
 46.80333333  007.72444444 ZB527 LSZB L
 47.05055556  007.49500000 ZB608 LSZB L
 47.02494444  007.36175000 ZB609 LSZB L
 46.98661111  007.40861111 ZB619 LSZB L
 46.90347222  007.51013889 ZB620 LSZB L
 46.96111111  007.59777778 ZB621 LSZB L
 46.80341667  007.72438889 ZB636 LSZB L
 47.10416667  007.43194444 ZB695 LSZB L
 46.96613889  007.43244444 ZB700 LSZB L
 46.94319444  007.46052778 ZB800 LSZB L

 47.21333333  006.64875000 AKITO LSGG L
 46.98416667  006.02638889 ARBOS LSGG L
 45.97100000  005.59908333 ARGIS LSGG L
 45.47738889  005.96077778 BALSI LSGG L
 46.06113889  005.85058333 BELKA LSGG L
 45.67519444  005.59380556 BELUS LSGG L
 45.68847222  005.97272222 BEVEN LSGG L
 46.66769444  005.93822222 BOLGI LSGG L
 45.92500000  005.49444444 DEPUL LSGG L
 46.66919444  005.59308333 DIPIR LSGG L
 45.95383333  005.89905556 GG502 LSGG L
 46.09572222  005.69688889 GG503 LSGG L
 46.44086111  006.19988889 GG507 LSGG L
 45.77300000  005.80294444 GG510 LSGG L
 46.39716667  006.54902778 GG512 LSGG L
 46.54019444  006.34691667 GG514 LSGG L
 46.93966667  005.43947222 GG517 LSGG L
 46.90713889  006.24897222 GG518 LSGG L
 45.52736111  006.70202778 GG519 LSGG L
 45.95636111  006.76827778 GG520 LSGG L
 46.29819444  006.40222222 GG525 LSGG L
 46.11633333  006.06716667 GG602 LSGG L
 46.26861111  006.05777778 GG603 LSGG L
 46.20186111  006.30875000 GG604 LSGG L
 45.97588889  006.29163889 GG605 LSGG L
 46.14291667  005.96969444 GG803 LSGG L
 46.34472222  006.26594444 GG808 LSGG L
 46.37858333  006.31597222 GG811 LSGG L
 46.36466667  006.29541667 GG852 LSGG L
 46.02444444  005.79700000 INDIS LSGG L
 46.55555556  005.68555556 KELUK LSGG L
 46.13705556  005.96161111 KEMIT LSGG L
 46.23530556  005.89930556 KERAD LSGG L
 45.33136111  006.75530556 KINES LSGG L
 46.61461111  006.20633333 KOVIM LSGG L
 46.66791667  006.28555556 LEGVO LSGG L
 45.81713889  005.98002778 LINNA LSGG L
 45.26444444  006.94002778 MEDAM LSGG L
 45.94227778  006.34350000 ODIKI LSGG L
 46.36802778  006.30036111 PETAL LSGG L
 45.98544444  005.92597222 PINOT LSGG L
 46.09472222  006.10194444 PITOM LSGG L
 46.68119444  006.97052778 ROMOM LSGG L
 46.62369444  005.47769444 SAUNI LSGG L
 45.45716667  006.74688889 VANAS LSGG L

 47.78666667  007.39166389 DELUG LFSB L
 47.82388611  007.35721944 IVDEV LFSB L
 47.32555278  007.71222222 IXUDI LFSB L
 47.53772222  007.44616667 SB600 LFSB L
 47.52975000  007.43497222 SB612 LFSB L
 47.44108333  007.46272222 SB614 LFSB L
 47.46994444  007.61241667 SB616 LFSB L
 47.46533333  006.99602778 SB618 LFSB L
 47.68544444  007.46241667 SB701 LFSB L
 47.56066667  007.68644444 SB703 LFSB L
 47.51261111  007.28811111 SB705 LFSB L
 47.78438889  007.24033333 1SB15 LFSB L
 47.76366667  007.40788889 FSB15 LFSB L
 47.57972222  007.53625000 TSB15 LFSB L
 47.63927778  007.36036111 3SB33 LFSB L
 47.42730556  007.50713889 2SB33 LFSB L
 47.29038889  007.60125000 1SB33 LFSB L
 47.38138889  007.67358333 FSB33 LFSB L
 47.70055556  007.45208333 TSB33 LFSB L
 
 48.79013889  012.34872500 GOMAX EDDM E
 48.69326944  012.31123333 VESIX EDDM E
 49.33094444  013.13221944 NIRGO EDDM E
 48.62022778  012.61753611 BINGU EDDM E
 48.79675278  012.54837778 UNKOM EDDM E
 48.70200833  012.49462222 MITNU EDDM E
 48.60836389  012.44170833 TUSTO EDDM E
 47.95588611  012.81822778 REDBU EDDM E
 47.60095278  014.03311944 VATET EDDM E
 49.21101389  013.04304722 ARBAX EDDM E
 48.96436944  012.86401944 LITLI EDDM E
 48.90635000  012.62651111 NETES EDDM E
 49.07464444  012.74725556 ODUDA EDDM E
 48.70624444  012.67880556 OSTES EDDM E
 48.51331389  011.19672500 ROKIL EDDM E
 49.10862500  012.96848056 USEMI EDDM E
 48.39705000  012.74978056 BIBAG EDDM E
 48.20833333  010.23195278 OLASO EDDM E
 48.23469444  012.33741944 RATGI EDDM E
 47.91408333  011.94870278 TURBU EDDM E
 48.12003056  011.45808611 DM472 EDDM E
 48.16814444  012.08046667 DM476 EDDM E
 48.27722500  012.06227500 DM457 EDDM E
 48.20937500  011.19746111 DM450 EDDM E
 48.48268611  012.22917778 DM428 EDDM E
 48.39983889  011.16209444 DM420 EDDM E
 48.29031667  012.24032222 DM458 EDDM E
 48.57715556  012.01183333 DM412 EDDM E
 48.46805278  012.03025556 DM427 EDDM E
 48.23828889  011.55508611 DM452 EDDM E
 48.30245556  012.40912778 DM459 EDDM E
 48.53791667  011.50153611 DM411 EDDM E
 48.42890556  011.52109167 DM422 EDDM E
 48.49342222  012.37844722 DM429 EDDM E
 48.08662222  011.58190556 DM463 EDDM E
 48.41367500  011.33111389 DM421 EDDM E
 48.43692500  011.62285833 DM423 EDDM E
 48.44485000  011.72465833 DM424 EDDM E
